Cell_ID,X_Coordinate,Y_Coordinate,Assigned_Cell_Type,Assignment_Probability,Is_Top_75_Percent,ROI_Region,In_E_Region,In_MVL_Region
CR158ee290a-1219,25783.110555555555,10284.568333333336,Ex_DACH2_ZMAT4,0.0025935408,True,outside,False,False
CR158ee290a-122,7120.668095238095,6368.670952380952,Ex_DACH2_MGAT4C,0.00059731863,True,outside,False,False
CR158ee290a-1220,27624.308823529413,5921.635294117647,Ex_DACH2_ZMAT4,0.0031121229,True,outside,False,False
CR158ee290a-1221,9622.66857142857,15574.680714285714,Ex_SATB2_ZNF385B,0.0019124284,True,e,True,False
CR158ee290a-1222,27534.117272727268,10177.40090909091,Inh_MGE_like_SST_SLC24A2,0.0009559074,True,outside,False,False
CR158ee290a-1223,22467.430769230774,18578.20076923077,Ex_DACH2_LHX2,0.0008062025,True,outside,False,False
CR158ee290a-1224,26226.66,7679.830625,Ex_BCL6,0.0015794719,True,outside,False,False
CR158ee290a-1225,4278.626153846154,7630.238461538462,Ex_DACH2_MGAT4C,0.000904269,True,outside,False,False
CR158ee290a-1226,15138.0925,21677.845,Inh_MGE_like_SST_PVALB,0.00056042336,True,outside,False,False
CR158ee290a-1227,18084.78230769231,25877.635,Inh_MGE_like_SST_PVALB,0.0007395776,True,outside,False,False
CR158ee290a-1228,29617.128000000004,4968.030000000001,Ex_DACH2_MGAT4C,0.0012371857,True,outside,False,False
CR158ee290a-1229,18627.89,5014.22,Ex_SATB2_FOXP2,0.0018318268,True,outside,False,False
CR158ee290a-123,25329.680952380953,10133.53619047619,Ex_DACH2_CEMIP,0.0014963923,True,outside,False,False
CR158ee290a-1230,11969.232857142855,18275.847142857143,Ex_SATB2_OVOA,0.0005020732,True,outside,False,False
CR158ee290a-1231,26129.24533333333,16331.371333333334,Ex_DACH2_RORB,0.0035583475,True,outside,False,False
CR158ee290a-1232,12231.264166666668,17368.4175,Inh_LGE_like_FOXP1_DGKH,0.0006558626,True,outside,False,False
CR158ee290a-1233,23027.404285714285,14774.154642857144,Ex_KIAA1217,0.0022191964,True,outside,False,False
CR158ee290a-1234,10528.568235294118,15875.701764705882,Ex_DACH2_ADAMTS5,0.0008762626,True,e,True,False
CR158ee290a-1235,28973.6158974359,11219.523333333333,Ex_DACH2_ITGA9,0.0029296386,True,outside,False,False
CR158ee290a-1236,5133.057857142857,16879.649285714284,Ex_DACH2_ADAMTS5,0.0015977451,True,outside,False,False
CR158ee290a-1237,7770.67875,8268.465,Ex_KIAA1217,0.0025267263,True,outside,False,False
CR158ee290a-1238,12620.391578947369,1467.4052631578948,Ex_SATB2_OVOA,0.0012502568,True,outside,False,False
CR158ee290a-1239,25379.439,9730.356,Inh_MGE_like_SST_SLC24A2,0.0041606463,True,outside,False,False
CR158ee290a-124,13765.968,14520.755,Ex_KIAA1217,0.0016950385,True,e,True,False
CR158ee290a-1240,25777.202962962958,12265.728518518516,Ex_BCL6,0.0018923463,True,outside,False,False
CR158ee290a-1241,31402.822343304844,10626.532464387465,Inh_MGE_like_SST_SLC24A2,0.0067608645,True,outside,False,False
CR158ee290a-1242,21276.412777777776,3929.311111111112,Inh_LGE_like_FOXP2,0.0005775938,True,outside,False,False
CR158ee290a-1243,17525.02,2825.743125,Ex_DACH2_MGAT4C,0.0007468217,True,outside,False,False
CR158ee290a-1244,12081.344166666668,10022.727499999999,Ex_DACH2_NR4A3,0.0023045633,True,e,True,False
CR158ee290a-1245,13672.980000000001,13925.132727272729,Ex_DACH2_CEMIP,0.0014260011,True,e,True,False
CR158ee290a-1246,19733.205333333328,2129.1586666666667,Ex_DACH2_LHX2,0.013002325,True,outside,False,False
CR158ee290a-1247,4716.0636,11772.9776,Ex_DACH2_NR4A3,0.0050057727,True,outside,False,False
CR158ee290a-1248,8127.510625,13970.011250000001,Ex_DACH2_ADAMTS5,0.00068962714,True,e,True,False
CR158ee290a-1249,8631.075789473683,9026.516315789471,Ex_BCL6,0.0015637733,True,outside,False,False
CR158ee290a-125,8830.391111111112,15322.688888888888,Ex_SATB2_ZNF385B,0.00085975236,True,e,True,False
CR158ee290a-1250,14977.54785714286,20378.129285714287,Inh_LGE_like_FOXP2,0.000871515,True,outside,False,False
CR158ee290a-1251,22519.41222222222,9972.026666666668,Ex_SATB2_ZNF385B,0.0025594085,True,outside,False,False
CR158ee290a-1252,6175.645,10581.8175,Inh_MGE_like_SST_SLC24A2,0.0011038639,True,e,True,False
CR158ee290a-1253,6672.274,17571.673333333332,Inh_LGE_like_FOXP2,0.001232142,True,outside,False,False
CR158ee290a-1254,7220.267727272727,17168.898181818182,Inh_LGE_like_FOXP1_DGKH,0.0008187332,True,outside,False,False
CR158ee290a-1255,26778.13956521739,19226.587391304347,Inh_MGE_like_SST_PVALB,0.0010362392,True,outside,False,False
CR158ee290a-1256,19974.271875,3027.813125,Ex_SATB2_SOX6,0.0006148711,True,outside,False,False
CR158ee290a-1257,18973.036,7279.852000000002,Ex_KIAA1217,0.0017617057,True,outside,False,False
CR158ee290a-1258,9269.774545454546,15629.947272727271,Ex_DACH2_ADAMTS5,0.001077172,True,e,True,False
CR158ee290a-1259,12074.36,19674.54592592593,Ex_SATB2_OVOA,0.00080289855,True,outside,False,False
CR158ee290a-126,22833.836875,4665.4956250000005,Inh_LGE_like_FOXP2,0.0009660127,True,outside,False,False
CR158ee290a-1260,6522.423076923077,19670.76307692308,Ex_BCL6,0.0044491375,True,outside,False,False
CR158ee290a-1261,21885.183636363636,2768.750909090909,Ex_DACH2_CEMIP,0.0025222176,True,outside,False,False
CR158ee290a-1262,8276.326153846154,20530.99461538461,Ex_DACH2_MGAT4C,0.0004524468,True,outside,False,False
CR158ee290a-1263,10070.3475,4480.791875,Ex_SATB2_ZNF385B,0.0017058526,True,outside,False,False
CR158ee290a-1264,29317.978749999995,11434.720625,Ex_SATB2_OVOA,0.0009752474,True,outside,False,False
CR158ee290a-1265,16233.08625,18528.17375,Ex_DACH2_LHX2,0.009482235,True,outside,False,False
CR158ee290a-1266,8320.569375,20919.351875,Ex_SATB2_SOX6,0.0005217443,True,outside,False,False
CR158ee290a-1267,9481.6,7474.264444444445,Ex_KIAA1217,0.0018701949,True,outside,False,False
CR158ee290a-1268,24815.880714285715,11122.421428571428,Ex_SATB2_SOX6,0.0007795454,True,outside,False,False
CR158ee290a-1269,9179.24588235294,17971.854705882353,Ex_DACH2_ITGA9,0.0027740356,True,outside,False,False
CR158ee290a-127,14026.521333333334,18275.308,Ex_DACH2_CEMIP,0.0053374474,True,outside,False,False
CR158ee290a-1270,6423.54375,16474.1125,Inh_LGE_like_FOXP1_DGKH,0.0013614953,True,e,True,False
CR158ee290a-1271,20619.914782608696,14076.302173913044,Ex_SATB2_OVOA,0.0028501165,True,outside,False,False
CR158ee290a-1272,18320.11923076923,18878.953846153847,Ex_DACH2_ZMAT4,0.00050600537,True,outside,False,False
CR158ee290a-1273,27277.21888888889,11382.315,Ex_DACH2_LHX2,0.0014289175,True,outside,False,False
CR158ee290a-1274,25378.374736842103,8679.322105263158,Ex_DACH2_ZMAT4,0.0021429255,True,outside,False,False
CR158ee290a-1275,9471.596,10167.972,Ex_SATB2_OVOA,0.0007236863,True,e,True,False
CR158ee290a-1276,12875.358,15123.668,Ex_DACH2_ZMAT4,0.003001088,True,e,True,False
CR158ee290a-1277,28274.931875,14025.23625,Ex_BCL6,0.0011846457,True,outside,False,False
CR158ee290a-1278,23720.96764705882,7316.896470588235,Ex_DACH2_ITGA9,0.0021150413,True,outside,False,False
CR158ee290a-1279,7680.94,18772.774615384616,Inh_MGE_like_SST_SLC24A2,0.005163998,True,outside,False,False
CR158ee290a-128,12417.929999999998,15923.820714285714,Inh_OB_CPA6,0.0035000155,True,e,True,False
CR158ee290a-1280,25620.375555555554,10377.832222222223,Ex_DACH2_CEMIP,0.005397768,True,outside,False,False
CR158ee290a-1281,20315.00125,12725.823125,Inh_LGE_like_FOXP2,0.0005142358,True,outside,False,False
CR158ee290a-1282,19728.708666666666,16532.362,Ex_SATB2_OVOA,0.0011356577,True,outside,False,False
CR158ee290a-1283,27684.112000000005,10725.562,Ex_DACH2_ZMAT4,0.0017713986,True,outside,False,False
CR158ee290a-1284,21132.4136,19579.6804,Inh_MGE_like_SST_PVALB,0.0010226435,True,outside,False,False
CR158ee290a-1285,21518.403333333332,17434.19777777778,Ex_SATB2_ZNF385B,0.0017955205,True,outside,False,False
CR158ee290a-1286,7322.067,7119.471999999999,Ex_DACH2_GRIK4,0.0014887151,True,outside,False,False
CR158ee290a-1287,19477.25625,13319.5475,Inh_LGE_like_FOXP2,0.00033695184,True,outside,False,False
CR158ee290a-1288,6675.4972727272725,20425.974545454545,Inh_MGE_like_SST_ABI3BP,0.0050325883,True,outside,False,False
CR158ee290a-1289,23224.16272727273,13474.181363636364,Ex_SATB2_ZNF385B,0.0010702817,True,outside,False,False
CR158ee290a-129,18123.7425,11430.92375,Ex_DACH2_GRIK4,0.0014089616,True,outside,False,False
CR158ee290a-1290,22834.164999999997,13174.979,Inh_LGE_like_FOXP2,0.0005696562,True,outside,False,False
CR158ee290a-1291,9875.642142857145,6424.223571428572,Ex_KIAA1217,0.0013359812,True,mvl,False,True
CR158ee290a-1292,23969.699285714283,9480.557142857142,Ex_SATB2_ZNF385B,0.0011884377,True,outside,False,False
CR158ee290a-1293,15367.866153846155,12473.31,Ex_SATB2_OVOA,0.0025530085,True,outside,False,False
CR158ee290a-1294,10874.944444444443,14478.53888888889,Ex_DACH2_RORB,0.00493225,True,e,True,False
CR158ee290a-1295,15637.111176470591,10279.50411764706,Inh_LGE_like_FOXP2,0.0004338695,True,outside,False,False
CR158ee290a-1296,14826.163333333332,6528.605,Ex_DACH2_CEMIP,0.0005513071,True,mvl,False,True
CR158ee290a-1297,23172.090975609764,9617.653902439024,Inh_LGE_like_FOXP2,0.00041573273,True,outside,False,False
CR158ee290a-1298,10322.629166666668,9720.276666666668,Ex_SATB2_SOX6,0.0004486451,True,outside,False,False
CR158ee290a-1299,7220.134000000001,20179.366666666665,Inh_LGE_like_FOXP2,0.0010581271,True,outside,False,False
CR158ee290a-13,3630.7390909090905,15424.78,Ex_DACH2_ADAMTS5,0.00074532593,True,outside,False,False
CR158ee290a-130,10321.841071428573,16618.301785714288,Ex_SATB2_OVOA,0.0012778477,True,e,True,False
CR158ee290a-1300,13570.808333333334,525.1158333333334,Ex_DACH2_MGAT4C,0.0017682319,True,outside,False,False
CR158ee290a-1301,17919.2725,18270.1215,Ex_DACH2_ZMAT4,0.0009256701,True,outside,False,False
CR158ee290a-1302,25427.021111111117,19115.174444444445,Ex_SATB2_OVOA,0.00044479652,True,outside,False,False
CR158ee290a-1303,14177.571000000002,19465.719,Inh_LGE_like_FOXP1_DGKH,0.000547645,True,outside,False,False
CR158ee290a-1304,21570.372222222224,8565.057777777778,Ex_SATB2_OVOA,0.0019477493,True,outside,False,False
CR158ee290a-1305,23134.085454545453,16131.50090909091,Inh_LGE_like_FOXP1_DGKH,0.000631782,True,outside,False,False
CR158ee290a-1306,9137.173333333332,15720.318888888887,Ex_DACH2_GRIK4,0.0018833816,True,e,True,False
CR158ee290a-1307,5581.441666666667,8828.095,Ex_BCL6,0.003163579,True,outside,False,False
CR158ee290a-1308,7770.366,18682.117,Ex_DACH2_ZMAT4,0.0008873213,True,outside,False,False
CR158ee290a-1309,25320.9425,5528.150625,Ex_DACH2_ITGA9,0.001542232,True,outside,False,False
CR158ee290a-131,32119.387777777778,8328.34888888889,Inh_LGE_like_FOXP2,0.0013155788,True,outside,False,False
CR158ee290a-1310,9829.22076923077,14179.174615384612,Ex_DACH2_ZMAT4,0.0008375774,True,e,True,False
CR158ee290a-1311,6420.517857142857,10631.907857142856,Ex_SATB2_OVOA,0.0023250582,True,e,True,False
CR158ee290a-1312,9475.076875,14469.029375,Ex_DACH2_GRIK4,0.0014843825,True,e,True,False
CR158ee290a-1313,15718.973636363638,4574.059090909091,Ex_SATB2_ZNF385B,0.001480366,True,outside,False,False
CR158ee290a-1314,25265.4525,15226.800833333333,Ex_SATB2_SOX6,0.00044994865,True,outside,False,False
CR158ee290a-1315,19365.5625,18574.05583333333,Ex_DACH2_GRIK4,0.0016069254,True,outside,False,False
CR158ee290a-1316,11323.497692307692,21826.17615384615,Ex_DACH2_MGAT4C,0.0015174645,True,outside,False,False
CR158ee290a-1317,8739.657777777778,15013.187777777775,Inh_LGE_like_FOXP2,0.00053217466,True,e,True,False
CR158ee290a-1318,13123.030714285715,17370.49785714286,Ex_DACH2_LHX2,0.0011203644,True,outside,False,False
CR158ee290a-1319,12879.673888888889,19777.903333333332,Inh_MGE_like_SST_PVALB,0.001064179,True,outside,False,False
CR158ee290a-132,12668.975555555555,12825.58111111111,Ex_DACH2_ADAMTS5,0.0010733871,True,e,True,False
CR158ee290a-1320,24273.5475,5836.4575,Ex_DACH2_ZMAT4,0.00087474677,True,outside,False,False
CR158ee290a-1321,10577.473125,14175.863124999998,Ex_DACH2_MGAT4C,0.00078950013,True,e,True,False
CR158ee290a-1322,15926.475714285714,18675.204285714288,Ex_KIAA1217,0.0034619023,True,outside,False,False
CR158ee290a-1323,24134.635833333334,16226.355833333331,Ex_SATB2_ZNF385B,0.0014908381,True,outside,False,False
CR158ee290a-1324,26878.418108108108,3927.03,Ex_DACH2_MGAT4C,0.0011786077,True,outside,False,False
CR158ee290a-1325,18080.424444444445,9276.514444444443,Ex_DACH2_ITGA9,0.0027042658,True,outside,False,False
CR158ee290a-1326,21328.190625,11177.74125,Ex_SATB2_ZNF385B,0.0012567029,True,outside,False,False
CR158ee290a-1327,22676.380555555555,4128.814444444444,Ex_DACH2_MGAT4C,0.0010017864,True,outside,False,False
CR158ee290a-1328,24732.204545454544,16785.657272727272,Ex_SATB2_SOX6,0.00066146086,True,outside,False,False
CR158ee290a-1329,9572.464444444444,12580.825555555557,Ex_DACH2_RORB,0.0079522915,True,e,True,False
CR158ee290a-133,10977.45411764706,22836.045294117648,Ex_SATB2_ZNF385B,0.0014509672,True,outside,False,False
CR158ee290a-1330,10774.426190476192,17029.288571428573,Inh_LGE_like_FOXP1_DGKH,0.0010139765,True,e,True,False
CR158ee290a-1331,14281.866666666669,18118.974166666667,Inh_OB_CPA6,0.0016407404,True,outside,False,False
CR158ee290a-1332,12779.67,15824.250625,Inh_MGE_like_SST_PVALB,0.0010457259,True,e,True,False
CR158ee290a-1333,20782.62125,10831.79625,Ex_DACH2_NR4A3,0.0024353426,True,outside,False,False
CR158ee290a-1334,11227.806363636364,12020.53818181818,Ex_DACH2_MGAT4C,0.0007052068,True,e,True,False
CR158ee290a-1335,7181.605,15872.240416666667,Inh_MGE_like_SST_PVALB,0.0007313695,True,e,True,False
CR158ee290a-1336,26725.134545454544,7833.729545454545,Ex_DACH2_ADAMTS5,0.0007103545,True,outside,False,False
CR158ee290a-1337,11533.141666666668,5423.938333333333,Inh_MGE_like_SST_ABI3BP,0.004414082,True,mvl,False,True
CR158ee290a-1338,18328.58333333333,21272.54333333333,Inh_LGE_like_FOXP1_DGKH,0.001702461,True,outside,False,False
CR158ee290a-1339,27315.960769230773,6884.0607692307685,Ex_BCL6,0.0053221737,True,outside,False,False
CR158ee290a-134,16725.59833333333,15823.503333333334,Ex_DACH2_NR4A3,0.002075305,True,outside,False,False
CR158ee290a-1340,13674.711000000001,15821.053,Ex_DACH2_CEMIP,0.007493987,True,e,True,False
CR158ee290a-1341,25585.249,13679.2305,Ex_DACH2_NR4A3,0.0037921127,True,outside,False,False
CR158ee290a-1342,24972.99,9219.245454545457,Ex_DACH2_ITGA9,0.0032797006,True,outside,False,False
CR158ee290a-1343,6621.439166666667,16176.823333333334,Ex_SATB2_ZNF385B,0.0021576649,True,e,True,False
CR158ee290a-1344,22378.897272727278,2534.969090909091,Ex_DACH2_MGAT4C,0.0011856373,True,outside,False,False
CR158ee290a-1345,31776.348125,9926.09625,Ex_DACH2_CEMIP,0.0014538963,True,outside,False,False
CR158ee290a-1346,11780.070869565216,17280.17695652174,Inh_LGE_like_FOXP1_DGKH,0.0014938407,True,outside,False,False
CR158ee290a-1347,14575.375833333334,11422.064166666663,Ex_DACH2_MGAT4C,0.0011119856,True,outside,False,False
CR158ee290a-1348,10873.234,10480.350666666667,Ex_DACH2_ADAMTS5,0.0009872675,True,e,True,False
CR158ee290a-1349,4575.005999999999,15070.514000000001,Ex_DACH2_ADAMTS5,0.0011879968,True,outside,False,False
CR158ee290a-135,27670.18416666667,6974.732499999999,Inh_MGE_like_SST_SLC24A2,0.0012022512,True,outside,False,False
CR158ee290a-1350,22674.408333333336,7669.641111111112,Ex_DACH2_CEMIP,0.0020264655,True,outside,False,False
CR158ee290a-1351,17734.878235294116,5170.535882352941,Ex_SATB2_FOXP2,0.0015888086,True,outside,False,False
CR158ee290a-1352,12338.480000000001,14727.943333333335,Inh_MGE_like_SST_PVALB,0.000998684,True,e,True,False
CR158ee290a-1353,11024.075000000003,5935.555,Ex_DACH2_MGAT4C,0.0009527809,True,mvl,False,True
CR158ee290a-1354,29467.236842105263,14170.218421052632,Ex_DACH2_MGAT4C,0.0006082525,True,outside,False,False
CR158ee290a-1355,21434.98307692308,4723.824615384617,Ex_DACH2_MGAT4C,0.0013141286,True,outside,False,False
CR158ee290a-1356,7678.718,15823.32,Inh_OB_CPA6,0.0015297561,True,e,True,False
CR158ee290a-1357,11470.004,9624.265,Ex_DACH2_ZMAT4,0.0020147199,True,outside,False,False
CR158ee290a-1358,12571.03125,12330.91375,Ex_SATB2_FOXP2,0.0013789047,True,e,True,False
CR158ee290a-1359,25372.65045454545,14376.39090909091,Ex_SATB2_SOX6,0.00073260855,True,outside,False,False
CR158ee290a-136,9673.021818181818,15625.360909090909,Inh_OB_CPA6,0.0038024897,True,e,True,False
CR158ee290a-1360,5523.53909090909,8921.908181818182,Ex_DACH2_MGAT4C,0.00081109843,True,outside,False,False
CR158ee290a-1361,10723.738,15972.940666666664,Inh_LGE_like_FOXP2,0.00093972223,True,e,True,False
CR158ee290a-1362,17624.646666666667,21829.283333333333,Ex_DACH2_RORB,0.0021009413,True,outside,False,False
CR158ee290a-1363,17866.20625,20679.7125,Ex_DACH2_CEMIP,0.0056100935,True,outside,False,False
CR158ee290a-1364,9175.319333333337,21085.841333333334,Inh_LGE_like_FOXP1_DGKH,0.0011819501,True,outside,False,False
CR158ee290a-1365,21170.85222222222,15181.701111111111,Ex_SATB2_FOXP2,0.0011266045,True,outside,False,False
CR158ee290a-1366,13777.344615384616,11816.389230769231,Ex_DACH2_NR4A3,0.002177817,True,e,True,False
CR158ee290a-1367,9424.125,13676.098499999998,Ex_DACH2_ADAMTS5,0.0007178969,True,e,True,False
CR158ee290a-1368,27479.84041666667,9125.70375,Ex_DACH2_GRIK4,0.00048772394,True,outside,False,False
CR158ee290a-1369,14629.223999999997,13128.5435,Ex_SATB2_OVOA,0.0013552131,True,outside,False,False
CR158ee290a-137,15470.698750000001,9179.58,Ex_SATB2_SOX6,0.00034803193,True,outside,False,False
CR158ee290a-1370,23376.495454545457,7933.043636363636,Ex_DACH2_GRIK4,0.0010014338,True,outside,False,False
CR158ee290a-1371,31266.297500000004,8825.366666666667,Ex_DACH2_ITGA9,0.0025519764,True,outside,False,False
CR158ee290a-1372,25178.565,6366.34625,Ex_SATB2_ZNF385B,0.0009934542,True,outside,False,False
CR158ee290a-1373,19718.042222222222,3470.7322222222224,Ex_SATB2_ZNF385B,0.001453575,True,outside,False,False
CR158ee290a-1374,4524.466428571429,13732.61,Ex_DACH2_GRIK4,0.002653723,True,outside,False,False
CR158ee290a-1375,23832.61823529412,15619.087058823528,Inh_MGE_like_SST_PVALB,0.0008984805,True,outside,False,False
CR158ee290a-1376,7675.380666666667,16521.757999999998,Inh_OB_CPA6,0.0014622156,True,e,True,False
CR158ee290a-1377,16200.904886363636,7078.341909090909,Ex_SATB2_OVOA,0.0009100098,True,outside,False,False
CR158ee290a-1378,7431.875,16320.579000000002,Ex_BCL6,0.0020862792,True,e,True,False
CR158ee290a-1379,21773.416666666668,2623.3791666666666,Inh_OB_CPA6,0.010794619,True,outside,False,False
CR158ee290a-138,23163.340833333332,11573.636666666664,Ex_DACH2_ZMAT4,0.0019867208,True,outside,False,False
CR158ee290a-1380,8122.78,13467.212142857146,Ex_DACH2_ITGA9,0.0015253653,True,e,True,False
CR158ee290a-1381,20881.095,17519.04142857143,Ex_DACH2_ADAMTS5,0.00074799155,True,outside,False,False
CR158ee290a-1382,15913.423846153846,27969.283846153845,Ex_SATB2_OVOA,0.00068655977,True,outside,False,False
CR158ee290a-1383,29078.13272727273,16078.863636363636,Inh_OB_CPA6,0.0016640103,True,outside,False,False
CR158ee290a-1384,13524.947692307693,15074.331923076925,Ex_DACH2_MGAT4C,0.0017194477,True,e,True,False
CR158ee290a-1385,22724.465,9081.865,Inh_OB_CPA6,0.0016629482,True,outside,False,False
CR158ee290a-1386,15779.0225,8778.70125,Ex_DACH2_ITGA9,0.0021750866,True,outside,False,False
CR158ee290a-1387,4176.513513513513,15377.166216216216,Ex_DACH2_ADAMTS5,0.0007412002,True,outside,False,False
CR158ee290a-1388,18922.634444444444,2120.987777777778,Ex_KIAA1217,0.0012001549,True,outside,False,False
CR158ee290a-1389,27970.011818181814,12371.148181818184,Ex_DACH2_ITGA9,0.003505208,True,outside,False,False
CR158ee290a-139,24467.944,17224.738,Ex_SATB2_ZNF385B,0.0016172427,True,outside,False,False
CR158ee290a-1390,10375.527368421052,16822.81,Inh_LGE_like_FOXP2,0.00078083813,True,e,True,False
